Chr,Meth.x,Locus,gene_id,feature,Description
NW_026262581.1,0,45198448,LOC127702450,intron,nuclear factor NF-kappa-B p100 subunit-like
NW_026262581.1,0,45198463,LOC127702450,intron,nuclear factor NF-kappa-B p100 subunit-like
NW_026262581.1,0,45198493,LOC127702450,intron,nuclear factor NF-kappa-B p100 subunit-like
NW_026262581.1,0,45198507,LOC127702450,intron,nuclear factor NF-kappa-B p100 subunit-like
NW_026262581.1,0,45198516,LOC127702450,intron,nuclear factor NF-kappa-B p100 subunit-like
NW_026262581.1,0,45198519,LOC127702450,intron,nuclear factor NF-kappa-B p100 subunit-like
NW_026262581.1,0,45280515,LOC127702139,intron,uncharacterized LOC127702139
NW_026262581.1,0,45280549,LOC127702139,intron,uncharacterized LOC127702139
NW_026262581.1,0,45280640,LOC127702139,intron,uncharacterized LOC127702139
NW_026262581.1,0,45280647,LOC127702139,intron,uncharacterized LOC127702139
NW_026262581.1,0,45533693,LOC127721229,intron,uncharacterized LOC127721229
NW_026262581.1,0,45533700,LOC127721229,intron,uncharacterized LOC127721229
NW_026262581.1,0,45533732,LOC127721229,intron,uncharacterized LOC127721229
NW_026262581.1,0,45533744,LOC127721229,intron,uncharacterized LOC127721229
NW_026262581.1,0,45533746,LOC127721229,intron,uncharacterized LOC127721229
NW_026262581.1,0,45533764,LOC127721229,intron,uncharacterized LOC127721229
NW_026262581.1,0,45533777,LOC127721229,intron,uncharacterized LOC127721229
NW_026262581.1,0,45533799,LOC127721229,intron,uncharacterized LOC127721229
NW_026262581.1,0,45533806,LOC127721229,intron,uncharacterized LOC127721229
NW_026262581.1,0,45535707,LOC127721229,intron,uncharacterized LOC127721229
NW_026262581.1,0,45535737,LOC127721229,intron,uncharacterized LOC127721229
NW_026262581.1,0,45535747,LOC127721229,intron,uncharacterized LOC127721229
NW_026262581.1,0,45535759,LOC127721229,intron,uncharacterized LOC127721229
NW_026262581.1,0,45535761,LOC127721229,intron,uncharacterized LOC127721229
NW_026262581.1,0,45535764,LOC127721229,intron,uncharacterized LOC127721229
NW_026262581.1,0,45535779,LOC127721229,intron,uncharacterized LOC127721229
NW_026262581.1,0,45535792,LOC127721229,intron,uncharacterized LOC127721229
NW_026262581.1,0,45535814,LOC127721229,intron,uncharacterized LOC127721229
NW_026262581.1,0,45535821,LOC127721229,intron,uncharacterized LOC127721229
NW_026262581.1,0,45610735,LOC127702063,intron,uncharacterized LOC127702063
NW_026262581.1,0,45610742,LOC127702063,intron,uncharacterized LOC127702063
NW_026262581.1,0,45610774,LOC127702063,intron,uncharacterized LOC127702063
NW_026262581.1,0,45610786,LOC127702063,intron,uncharacterized LOC127702063
NW_026262581.1,0,45610788,LOC127702063,intron,uncharacterized LOC127702063
NW_026262581.1,0,45610791,LOC127702063,intron,uncharacterized LOC127702063
NW_026262581.1,0,45610806,LOC127702063,intron,uncharacterized LOC127702063
NW_026262581.1,0,45610819,LOC127702063,intron,uncharacterized LOC127702063
NW_026262581.1,0,45610841,LOC127702063,intron,uncharacterized LOC127702063
NW_026262581.1,0,45610848,LOC127702063,intron,uncharacterized LOC127702063
NW_026262581.1,0,45743798,LOC127702953,intron,uncharacterized LOC127702953
NW_026262581.1,0,45743801,LOC127702953,intron,uncharacterized LOC127702953
NW_026262581.1,0,45743837,LOC127702953,intron,uncharacterized LOC127702953
NW_026262581.1,0,45743859,LOC127702953,intron,uncharacterized LOC127702953
NW_026262581.1,0,45743881,LOC127702953,intron,uncharacterized LOC127702953
NW_026262581.1,0,46086279,LOC127721369,intron,von Willebrand factor D and EGF domain-containing protein-like
NW_026262581.1,0,46086316,LOC127721369,intron,von Willebrand factor D and EGF domain-containing protein-like
NW_026262581.1,0,46086321,LOC127721369,intron,von Willebrand factor D and EGF domain-containing protein-like
NW_026262581.1,0,46086346,LOC127721369,intron,von Willebrand factor D and EGF domain-containing protein-like
NW_026262581.1,0,46223815,NA,interg,NA
NW_026262581.1,0,46223822,NA,interg,NA
NW_026262581.1,0,46223852,NA,interg,NA
NW_026262581.1,0,46223854,NA,interg,NA
NW_026262581.1,0,46223857,NA,interg,NA
NW_026262581.1,0,46223872,NA,interg,NA
NW_026262581.1,0,46223885,NA,interg,NA
NW_026262581.1,0,46223907,NA,interg,NA
NW_026262581.1,0,46223914,NA,interg,NA
NW_026262581.1,0,46263829,NA,interg,NA
NW_026262581.1,0,46263884,NA,interg,NA
NW_026262581.1,0,46263886,NA,interg,NA
NW_026262581.1,0,46263932,NA,interg,NA
NW_026262581.1,0,46263943,NA,interg,NA
NW_026262581.1,0,46263949,NA,interg,NA
NW_026262581.1,0,46263956,NA,interg,NA
NW_026262581.1,0,46263973,NA,interg,NA
NW_026262581.1,0,46263982,NA,interg,NA
NW_026262581.1,0,46341190,NA,interg,NA
NW_026262581.1,0,46341256,NA,interg,NA
NW_026262581.1,0,46341268,NA,interg,NA
NW_026262581.1,0,46341275,NA,interg,NA
NW_026262581.1,0,46341282,NA,interg,NA
NW_026262581.1,0,46341294,NA,interg,NA
NW_026262581.1,0,46341347,NA,interg,NA
NW_026262581.1,0,46341373,NA,interg,NA
NW_026262581.1,0,46341379,NA,interg,NA
NW_026262581.1,0,46341413,NA,interg,NA
NW_026262581.1,0,46341420,NA,interg,NA
NW_026262581.1,0,46341422,NA,interg,NA
NW_026262581.1,0,46341446,NA,interg,NA
NW_026262581.1,0,46341452,NA,interg,NA
NW_026262581.1,0,46341459,NA,interg,NA
NW_026262581.1,0,46341472,NA,interg,NA
NW_026262581.1,0,46341499,NA,interg,NA
NW_026262581.1,0,46385163,NA,interg,NA
NW_026262581.1,0,46385170,NA,interg,NA
NW_026262581.1,0,46385174,NA,interg,NA
NW_026262581.1,0,46385183,NA,interg,NA
NW_026262581.1,0,46385190,NA,interg,NA
NW_026262581.1,0,46385194,NA,interg,NA
NW_026262581.1,0,46385199,NA,interg,NA
NW_026262581.1,0,46385205,NA,interg,NA
NW_026262581.1,0,46385216,NA,interg,NA
NW_026262581.1,0,46385249,NA,interg,NA
NW_026262581.1,0,46385618,NA,interg,NA
NW_026262581.1,0,46385629,NA,interg,NA
NW_026262581.1,0,46385640,NA,interg,NA
NW_026262581.1,0,46385649,NA,interg,NA
NW_026262581.1,0,46385656,NA,interg,NA
NW_026262581.1,0,46385660,NA,interg,NA
NW_026262581.1,0,46385671,NA,interg,NA
NW_026262581.1,0,46385675,NA,interg,NA
NW_026262581.1,0,46385682,NA,interg,NA
NW_026262581.1,0,46385691,NA,interg,NA
NW_026262581.1,0,46385696,NA,interg,NA
NW_026262581.1,0,46385702,NA,interg,NA
NW_026262581.1,0,46385709,NA,interg,NA
NW_026262581.1,0,46385713,NA,interg,NA
NW_026262581.1,0,46385735,NA,interg,NA
NW_026262581.1,0,46385746,NA,interg,NA
NW_026262581.1,0,46385753,NA,interg,NA
NW_026262581.1,0,46385792,NA,interg,NA
NW_026262581.1,0,46385811,NA,interg,NA
NW_026262581.1,0,46385831,NA,interg,NA
NW_026262581.1,0,46385835,NA,interg,NA
NW_026262581.1,0,46385838,NA,interg,NA
NW_026262581.1,0,46385842,NA,interg,NA
NW_026262581.1,0,46385846,NA,interg,NA
NW_026262581.1,0,46385855,NA,interg,NA
NW_026262581.1,0,46822860,LOC127704492,intron,uncharacterized LOC127704492
NW_026262581.1,0,46822864,LOC127704492,intron,uncharacterized LOC127704492
NW_026262581.1,0,46822887,LOC127704492,intron,uncharacterized LOC127704492
NW_026262581.1,0,46822899,LOC127704492,intron,uncharacterized LOC127704492
NW_026262581.1,0,46822930,LOC127704492,intron,uncharacterized LOC127704492
NW_026262581.1,0,46836849,NA,interg,NA
NW_026262581.1,0,46836896,NA,interg,NA
NW_026262581.1,0,46836905,NA,interg,NA
NW_026262581.1,0,46836907,NA,interg,NA
NW_026262581.1,0,46836937,NA,interg,NA
NW_026262581.1,0,46836942,NA,interg,NA
NW_026262581.1,0,46836962,NA,interg,NA
NW_026262581.1,0,46874215,NA,interg,NA
NW_026262581.1,0,46938334,NA,interg,NA
NW_026262581.1,0,46938376,NA,interg,NA
NW_026262581.1,0,46938395,NA,interg,NA
NW_026262581.1,0,46938418,NA,interg,NA
NW_026262581.1,0,46938438,NA,interg,NA
NW_026262581.1,0,46938453,NA,interg,NA
NW_026262581.1,0,47983809,LOC127704572,intron,uncharacterized LOC127704572
NW_026262581.1,0,47983825,LOC127704572,intron,uncharacterized LOC127704572
NW_026262581.1,0,47983829,LOC127704572,intron,uncharacterized LOC127704572
NW_026262581.1,0,47983870,LOC127704572,intron,uncharacterized LOC127704572
NW_026262581.1,0,47983877,LOC127704572,intron,uncharacterized LOC127704572
NW_026262581.1,0,47983890,LOC127704572,intron,uncharacterized LOC127704572
NW_026262581.1,0,48211457,NA,interg,NA
NW_026262581.1,0,48211478,NA,interg,NA
NW_026262581.1,0,48211484,NA,interg,NA
NW_026262581.1,0,48211530,NA,interg,NA
NW_026262581.1,0,48225534,LOC127704512,intron,uncharacterized LOC127704512
NW_026262581.1,0,48225607,LOC127704512,intron,uncharacterized LOC127704512
NW_026262581.1,0,48225639,LOC127704512,intron,uncharacterized LOC127704512
NW_026262581.1,0,48246840,NA,interg,NA
NW_026262581.1,0,48246873,NA,interg,NA
NW_026262581.1,0,48246885,NA,interg,NA
NW_026262581.1,0,48246887,NA,interg,NA
NW_026262581.1,0,48246890,NA,interg,NA
NW_026262581.1,0,48246906,NA,interg,NA
NW_026262581.1,0,48246919,NA,interg,NA
NW_026262581.1,0,48246941,NA,interg,NA
NW_026262581.1,0,48456848,LOC127722201,intron,uncharacterized LOC127722201
NW_026262581.1,0,48456893,LOC127722201,intron,uncharacterized LOC127722201
NW_026262581.1,0,48456895,LOC127722201,intron,uncharacterized LOC127722201
NW_026262581.1,0,48456954,LOC127722201,intron,uncharacterized LOC127722201
NW_026262581.1,0,48456974,LOC127722201,intron,uncharacterized LOC127722201
NW_026262581.1,0,48616446,NA,interg,NA
NW_026262581.1,0,48616458,NA,interg,NA
NW_026262581.1,0,48616470,NA,interg,NA
NW_026262581.1,0,48616478,NA,interg,NA
NW_026262581.1,0,48616490,NA,interg,NA
NW_026262581.1,0,48616502,NA,interg,NA
NW_026262581.1,0,48616509,NA,interg,NA
NW_026262581.1,0,48857819,NA,interg,NA
NW_026262581.1,0,48857850,NA,interg,NA
NW_026262581.1,0,48857870,NA,interg,NA
NW_026262581.1,0,48857873,NA,interg,NA
NW_026262581.1,0,48857885,NA,interg,NA
NW_026262581.1,0,48990974,NA,interg,NA
NW_026262581.1,0,48990978,NA,interg,NA
NW_026262581.1,0,48990986,NA,interg,NA
NW_026262581.1,0,48991001,NA,interg,NA
NW_026262581.1,0,48991013,NA,interg,NA
NW_026262581.1,0,48991017,NA,interg,NA
NW_026262581.1,0,48991045,NA,interg,NA
NW_026262581.1,0,49190916,LOC127720313,intron,ADP-ribosylarginine hydrolase Tri1-like
NW_026262581.1,0,49190931,LOC127720313,intron,ADP-ribosylarginine hydrolase Tri1-like
NW_026262581.1,0,49191007,LOC127720313,intron,ADP-ribosylarginine hydrolase Tri1-like
NW_026262581.1,0,49517721,NA,interg,NA
NW_026262581.1,0,49517758,NA,interg,NA
NW_026262581.1,0,49517761,NA,interg,NA
NW_026262581.1,0,49517805,NA,interg,NA
NW_026262581.1,0,49517834,NA,interg,NA
NW_026262581.1,0,49517868,NA,interg,NA
NW_026262581.1,0,49638549,LOC127720583,intron,plexin A3-like
NW_026262581.1,0,49638577,LOC127720583,intron,plexin A3-like
NW_026262581.1,0,49638581,LOC127720583,intron,plexin A3-like
NW_026262581.1,0,49638593,LOC127720583,intron,plexin A3-like
NW_026262581.1,0,49638595,LOC127720583,intron,plexin A3-like
NW_026262581.1,0,49638608,LOC127720583,intron,plexin A3-like
NW_026262581.1,0,49638616,LOC127720583,intron,plexin A3-like
NW_026262581.1,0,49638620,LOC127720583,intron,plexin A3-like
NW_026262581.1,0,49844764,LOC127720527,intron,plexin-B-like
NW_026262581.1,0,50421524,LOC127720587,intron,PR domain zinc finger protein 12-like
NW_026262581.1,0,50421539,LOC127720587,intron,PR domain zinc finger protein 12-like
NW_026262581.1,0,50421547,LOC127720587,intron,PR domain zinc finger protein 12-like
NW_026262581.1,0,50421563,LOC127720587,intron,PR domain zinc finger protein 12-like
NW_026262581.1,0,50421583,LOC127720587,intron,PR domain zinc finger protein 12-like
NW_026262581.1,0,50421608,LOC127720587,intron,PR domain zinc finger protein 12-like
NW_026262581.1,0,50421615,LOC127720587,intron,PR domain zinc finger protein 12-like
NW_026262581.1,0,50421620,LOC127720587,intron,PR domain zinc finger protein 12-like
NW_026262581.1,0,50421625,LOC127720587,intron,PR domain zinc finger protein 12-like
NW_026262581.1,0,50421654,LOC127720587,intron,PR domain zinc finger protein 12-like
NW_026262581.1,0,51101205,LOC127720829,intron,MICOS complex subunit MIC19-like
NW_026262581.1,0,51101217,LOC127720829,intron,MICOS complex subunit MIC19-like
NW_026262581.1,0,51101237,LOC127720829,intron,MICOS complex subunit MIC19-like
NW_026262581.1,0,51101276,LOC127720829,intron,MICOS complex subunit MIC19-like
NW_026262581.1,0,51199510,LOC127720694,promoter,uncharacterized LOC127720694
NW_026262581.1,0,51199563,LOC127720694,promoter,uncharacterized LOC127720694
NW_026262581.1,0,51207632,LOC127720694,intron,uncharacterized LOC127720694
NW_026262581.1,0,51207691,LOC127720694,intron,uncharacterized LOC127720694
NW_026262581.1,0,51207734,LOC127720694,intron,uncharacterized LOC127720694
NW_026262581.1,0,51613163,NA,interg,NA
NW_026262581.1,0,51613205,NA,interg,NA
NW_026262581.1,0,51613279,NA,interg,NA
NW_026262581.1,0,51619906,NA,interg,NA
NW_026262581.1,0,51619971,NA,interg,NA
NW_026262581.1,0,51646121,NA,interg,NA
NW_026262581.1,0,51646158,NA,interg,NA
NW_026262581.1,0,51646165,NA,interg,NA
NW_026262581.1,0,51646179,NA,interg,NA
NW_026262581.1,0,51646199,NA,interg,NA
NW_026262581.1,0,51964507,NA,interg,NA
NW_026262581.1,0,51964532,NA,interg,NA
NW_026262581.1,0,51964535,NA,interg,NA
NW_026262581.1,0,51964572,NA,interg,NA
NW_026262581.1,0,52034271,LOC127721052,intron,uncharacterized LOC127721052
NW_026262581.1,0,52055786,LOC127720964,intron,fibropellin-1-like
NW_026262581.1,0,52055791,LOC127720964,intron,fibropellin-1-like
NW_026262581.1,0,52055822,LOC127720964,intron,fibropellin-1-like
NW_026262581.1,0,52055825,LOC127720964,intron,fibropellin-1-like
NW_026262581.1,0,52055850,LOC127720964,intron,fibropellin-1-like
NW_026262581.1,0,52340846,NA,interg,NA
NW_026262581.1,0,52615668,LOC127721104,exon,TPR and ankyrin repeat-containing protein 1-like
NW_026262581.1,0,52615674,LOC127721104,exon,TPR and ankyrin repeat-containing protein 1-like
NW_026262581.1,0,52615746,LOC127721104,exon,TPR and ankyrin repeat-containing protein 1-like
NW_026262581.1,0,53084549,NA,interg,NA
NW_026262581.1,0,53084591,NA,interg,NA
NW_026262581.1,0,53084593,NA,interg,NA
NW_026262581.1,0,53084629,NA,interg,NA
NW_026262581.1,0,53084657,NA,interg,NA
NW_026262581.1,0,53488932,LOC127721093,intron,E3 ubiquitin-protein ligase rnf213-alpha-like
NW_026262581.1,0,53488942,LOC127721093,intron,E3 ubiquitin-protein ligase rnf213-alpha-like
NW_026262581.1,0,53488982,LOC127721093,intron,E3 ubiquitin-protein ligase rnf213-alpha-like
NW_026262581.1,0,53489010,LOC127721093,intron,E3 ubiquitin-protein ligase rnf213-alpha-like
NW_026262581.1,0,53489039,LOC127721093,intron,E3 ubiquitin-protein ligase rnf213-alpha-like
NW_026262581.1,0,53639300,NA,interg,NA
NW_026262581.1,0,53639318,NA,interg,NA
NW_026262581.1,0,53639340,NA,interg,NA
NW_026262581.1,0,53639408,NA,interg,NA
NW_026262581.1,0,53639411,NA,interg,NA
NW_026262581.1,0,53639441,NA,interg,NA
NW_026262581.1,0,53680079,NA,interg,NA
NW_026262581.1,0,53680086,NA,interg,NA
NW_026262581.1,0,53680109,NA,interg,NA
NW_026262581.1,0,53680124,NA,interg,NA
NW_026262581.1,0,53680143,NA,interg,NA
NW_026262581.1,0,53680145,NA,interg,NA
NW_026262581.1,0,53680157,NA,interg,NA
NW_026262581.1,0,53680189,NA,interg,NA
NW_026262581.1,0,53680196,NA,interg,NA
NW_026262581.1,0,53718650,NA,interg,NA
NW_026262581.1,0,53718669,NA,interg,NA
NW_026262581.1,0,53718728,NA,interg,NA
NW_026262581.1,0,53718769,NA,interg,NA
NW_026262581.1,0,54240617,NA,interg,NA
NW_026262581.1,0,54240632,NA,interg,NA
NW_026262581.1,0,54240645,NA,interg,NA
NW_026262581.1,0,54240661,NA,interg,NA
NW_026262581.1,0,54240684,NA,interg,NA
NW_026262581.1,0,54240688,NA,interg,NA
NW_026262581.1,0,54295071,LOC127723648,intron,uncharacterized LOC127723648
NW_026262581.1,0,54295089,LOC127723648,intron,uncharacterized LOC127723648
NW_026262581.1,0,54295094,LOC127723648,intron,uncharacterized LOC127723648
NW_026262581.1,0,54295124,LOC127723648,intron,uncharacterized LOC127723648
NW_026262581.1,0,54295126,LOC127723648,intron,uncharacterized LOC127723648
NW_026262581.1,0,54295135,LOC127723648,intron,uncharacterized LOC127723648
NW_026262581.1,0,54295162,LOC127723648,intron,uncharacterized LOC127723648
NW_026262581.1,0,54295177,LOC127723648,intron,uncharacterized LOC127723648
NW_026262581.1,0,54336847,NA,interg,NA
NW_026262581.1,0,54336853,NA,interg,NA
NW_026262581.1,0,54336886,NA,interg,NA
NW_026262581.1,0,54336917,NA,interg,NA
NW_026262581.1,0,54550205,NA,interg,NA
NW_026262581.1,0,54550215,NA,interg,NA
NW_026262581.1,0,54550270,NA,interg,NA
NW_026262581.1,0,54595069,LOC127723724,intron,protocadherin Fat 4-like
NW_026262581.1,0,54595102,LOC127723724,intron,protocadherin Fat 4-like
NW_026262581.1,0,54595113,LOC127723724,intron,protocadherin Fat 4-like
NW_026262581.1,0,54595118,LOC127723724,intron,protocadherin Fat 4-like
NW_026262581.1,0,54595136,LOC127723724,intron,protocadherin Fat 4-like
NW_026262581.1,0,54595138,LOC127723724,intron,protocadherin Fat 4-like
NW_026262581.1,0,54595145,LOC127723724,intron,protocadherin Fat 4-like
NW_026262581.1,0,54595150,LOC127723724,intron,protocadherin Fat 4-like
NW_026262581.1,0,54618703,LOC127723724,intron,protocadherin Fat 4-like
NW_026262581.1,0,54618710,LOC127723724,intron,protocadherin Fat 4-like
NW_026262581.1,0,54618754,LOC127723724,intron,protocadherin Fat 4-like
NW_026262581.1,0,54618756,LOC127723724,intron,protocadherin Fat 4-like
NW_026262581.1,0,54618759,LOC127723724,intron,protocadherin Fat 4-like
NW_026262581.1,0,54618787,LOC127723724,intron,protocadherin Fat 4-like
NW_026262581.1,0,54618809,LOC127723724,intron,protocadherin Fat 4-like
NW_026262581.1,0,54618816,LOC127723724,intron,protocadherin Fat 4-like
NW_026262581.1,0,54714301,LOC127721548,intron,wnt inhibitory factor 1-like
NW_026262581.1,0,54714337,LOC127721548,intron,wnt inhibitory factor 1-like
NW_026262581.1,0,54714371,LOC127721548,intron,wnt inhibitory factor 1-like
NW_026262581.1,0,54714377,LOC127721548,intron,wnt inhibitory factor 1-like
NW_026262581.1,0,54865498,LOC127721560,intron,proton myo-inositol cotransporter-like
NW_026262581.1,0,54865527,LOC127721560,intron,proton myo-inositol cotransporter-like
NW_026262581.1,0,54865532,LOC127721560,intron,proton myo-inositol cotransporter-like
NW_026262581.1,0,54865546,LOC127721560,intron,proton myo-inositol cotransporter-like
NW_026262581.1,0,54865628,LOC127721560,intron,proton myo-inositol cotransporter-like
NW_026262581.1,0,54865631,LOC127721560,intron,proton myo-inositol cotransporter-like
NW_026262581.1,0,54901515,LOC127721560,exon,proton myo-inositol cotransporter-like
NW_026262581.1,0,54901578,LOC127721560,exon,proton myo-inositol cotransporter-like
NW_026262581.1,0,54901582,LOC127721560,exon,proton myo-inositol cotransporter-like
NW_026262581.1,0,55077876,LOC127721612,intron,uncharacterized LOC127721612
NW_026262581.1,0,55077879,LOC127721612,intron,uncharacterized LOC127721612
NW_026262581.1,0,55077913,LOC127721612,intron,uncharacterized LOC127721612
NW_026262581.1,0,55077940,LOC127721612,intron,uncharacterized LOC127721612
NW_026262581.1,0,55077946,LOC127721612,intron,uncharacterized LOC127721612
NW_026262581.1,0,55077959,LOC127721612,intron,uncharacterized LOC127721612
